Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale;
32;Hauts-de-France;80;2;14;089;Berneuil;258;1;259;
32;Hauts-de-France;80;4;18;090;Berny-en-Santerre;155;3;158;
32;Hauts-de-France;80;2;07;092;Bertangles;598;7;605;
32;Hauts-de-France;80;2;15;093;Berteaucourt-les-Dames;1 161;12;1 173;
32;Hauts-de-France;80;3;19;094;Berteaucourt-lès-Thennes;437;10;447;
32;Hauts-de-France;80;4;05;095;Bertrancourt;229;3;232;
32;Hauts-de-France;80;1;16;096;Béthencourt-sur-Mer;971;9;980;
32;Hauts-de-France;80;4;18;097;Béthencourt-sur-Somme;129;3;132;
32;Hauts-de-France;80;2;21;098;Bettembos;99;3;102;
32;Hauts-de-France;80;1;17;099;Bettencourt-Rivière;224;5;229;
32;Hauts-de-France;80;2;15;100;Bettencourt-Saint-Ouen;624;6;630;
32;Hauts-de-France;80;3;22;101;Beuvraignes;860;5;865;
32;Hauts-de-France;80;4;20;102;Biaches;380;7;387;
32;Hauts-de-France;80;3;22;103;Biarre;67;0;67;
32;Hauts-de-France;80;1;17;104;Biencourt;133;4;137;
32;Hauts-de-France;80;4;18;105;Billancourt;176;6;182;
32;Hauts-de-France;80;2;21;106;Blangy-sous-Poix;184;3;187;
32;Hauts-de-France;80;2;09;107;Blangy-Tronville;553;10;563;
32;Hauts-de-France;80;2;14;108;Boisbergues;80;1;81;
32;Hauts-de-France;80;1;23;109;Le Boisle;360;3;363;
32;Hauts-de-France;80;1;02;110;Boismont;479;17;496;
32;Hauts-de-France;80;2;13;112;Bonnay;235;6;241;
32;Hauts-de-France;80;2;14;113;Bonneville;330;8;338;
32;Hauts-de-France;80;2;03;114;Bosquel;333;6;339;
32;Hauts-de-France;80;4;20;115;Bouchavesnes-Bergen;298;4;302;
32;Hauts-de-France;80;4;19;116;Bouchoir;305;3;308;
32;Hauts-de-France;80;2;15;117;Bouchon;152;1;153;
32;Hauts-de-France;80;1;23;118;Boufflers;125;0;125;
32;Hauts-de-France;80;2;04;119;Bougainville;446;7;453;
32;Hauts-de-France;80;1;17;120;Bouillancourt-en-Séry;557;10;567;
32;Hauts-de-France;80;3;22;121;Bouillancourt-la-Bataille;154;0;154;
32;Hauts-de-France;80;2;14;122;Bouquemaison;506;15;521;
32;Hauts-de-France;80;2;04;123;Bourdon;396;8;404;
32;Hauts-de-France;80;1;16;124;Bourseville;696;15;711;
32;Hauts-de-France;80;3;22;125;Boussicourt;86;0;86;
32;Hauts-de-France;80;1;17;126;Bouttencourt;938;22;960;
32;Hauts-de-France;80;1;17;127;Bouvaincourt-sur-Bresle;852;11;863;
32;Hauts-de-France;80;4;20;128;Bouvincourt-en-Vermandois;154;4;158;
32;Hauts-de-France;80;4;05;129;Bouzincourt;555;17;572;
32;Hauts-de-France;80;2;04;130;Bovelles;438;4;442;
32;Hauts-de-France;80;2;10;131;Boves;3 138;34;3 172;
32;Hauts-de-France;80;3;19;132;Braches;258;3;261;
32;Hauts-de-France;80;1;23;133;Brailly-Cornehotte;243;1;244;
32;Hauts-de-France;80;2;03;134;Brassy;73;1;74;
32;Hauts-de-France;80;1;02;135;Bray-lès-Mareuil;238;4;242;
32;Hauts-de-France;80;4;05;136;Bray-sur-Somme;1 275;19;1 294;
32;Hauts-de-France;80;2;04;137;Breilly;616;4;620;
32;Hauts-de-France;80;2;13;138;Bresle;130;0;130;
32;Hauts-de-France;80;4;18;139;Breuil;47;0;47;
32;Hauts-de-France;80;2;14;140;Brévillers;109;3;112;
32;Hauts-de-France;80;4;20;141;Brie;334;1;335;
32;Hauts-de-France;80;2;04;142;Briquemesnil-Floxicourt;244;4;248;
32;Hauts-de-France;80;2;21;143;Brocourt;100;6;106;
32;Hauts-de-France;80;4;18;144;Brouchy;519;23;542;
32;Hauts-de-France;80;1;23;145;Brucamps;140;1;141;
32;Hauts-de-France;80;1;16;146;Brutelles;205;5;210;
32;Hauts-de-France;80;1;23;147;Buigny-l'Abbé;317;9;326;
32;Hauts-de-France;80;1;17;148;Buigny-lès-Gamaches;421;6;427;
32;Hauts-de-France;80;1;01;149;Buigny-Saint-Maclou;515;12;527;
32;Hauts-de-France;80;4;20;150;Buire-Courcelles;238;7;245;
32;Hauts-de-France;80;4;05;151;Buire-sur-l'Ancre;310;4;314;
32;Hauts-de-France;80;3;22;152;Bus-la-Mésière;177;0;177;
32;Hauts-de-France;80;4;05;153;Bus-lès-Artois;135;0;135;
32;Hauts-de-France;80;4;20;154;Bussu;213;3;216;
32;Hauts-de-France;80;1;23;155;Bussus-Bussuel;299;9;308;
32;Hauts-de-France;80;2;08;156;Bussy-lès-Daours;372;3;375;
32;Hauts-de-France;80;2;21;157;Bussy-lès-Poix;99;2;101;
32;Hauts-de-France;80;4;18;158;Buverchy;46;0;46;
32;Hauts-de-France;80;2;09;159;Cachy;274;4;278;
32;Hauts-de-France;80;2;10;160;Cagny;1 202;21;1 223;
32;Hauts-de-France;80;1;02;161;Cahon;199;6;205;
32;Hauts-de-France;80;4;19;162;Caix;760;2;762;
32;Hauts-de-France;80;1;02;163;Cambron;733;14;747;
32;Hauts-de-France;80;2;08;164;Camon;4 397;52;4 449;
32;Hauts-de-France;80;2;04;165;Camps-en-Amiénois;185;1;186;
32;Hauts-de-France;80;2;15;166;Canaples;705;7;712;
32;Hauts-de-France;80;1;01;167;Canchy;324;4;328;
32;Hauts-de-France;80;2;14;168;Candas;1 094;9;1 103;
32;Hauts-de-France;80;2;21;169;Cannessières;72;5;77;
32;Hauts-de-France;80;3;22;170;Cantigny;116;1;117;
32;Hauts-de-France;80;1;01;171;Caours;603;19;622;
32;Hauts-de-France;80;4;05;172;Cappy;527;7;534;
32;Hauts-de-France;80;2;07;173;Cardonnette;502;7;509;
32;Hauts-de-France;80;3;22;174;Le Cardonnois;84;0;84;
32;Hauts-de-France;80;4;05;175;Carnoy;100;0;100;
32;Hauts-de-France;80;3;22;176;Carrépuis;274;4;278;
32;Hauts-de-France;80;4;20;177;Cartigny;760;13;773;
32;Hauts-de-France;80;2;21;179;Caulières;199;1;200;
32;Hauts-de-France;80;2;04;180;Cavillon;103;1;104;
32;Hauts-de-France;80;3;19;181;Cayeux-en-Santerre;120;0;120;
32;Hauts-de-France;80;1;16;182;Cayeux-sur-Mer;2 491;32;2 523;
32;Hauts-de-France;80;2;13;184;Cerisy;529;2;531;
32;Hauts-de-France;80;2;21;183;Cerisy-Buleux;267;6;273;
32;Hauts-de-France;80;3;22;185;Champien;268;9;277;
32;Hauts-de-France;80;4;18;186;Chaulnes;2 014;32;2 046;
32;Hauts-de-France;80;2;04;187;La Chaussée-Tirancourt;659;10;669;
32;Hauts-de-France;80;3;03;188;Chaussoy-Epagny;576;9;585;
32;Hauts-de-France;80;4;19;189;La Chavatte;74;1;75;
32;Hauts-de-France;80;1;17;190;Chépy;1 266;21;1 287;
32;Hauts-de-France;80;4;19;191;Chilly;187;0;187;
32;Hauts-de-France;80;2;13;192;Chipilly;173;4;177;
32;Hauts-de-France;80;3;03;193;Chirmont;121;1;122;
32;Hauts-de-France;80;4;18;194;Chuignes;135;1;136;
32;Hauts-de-France;80;4;05;195;Chuignolles;154;3;157;
32;Hauts-de-France;80;1;17;196;Citerne;244;4;248;
32;Hauts-de-France;80;4;18;197;Cizancourt;35;0;35;
32;Hauts-de-France;80;2;04;198;Clairy-Saulchoix;366;12;378;
32;Hauts-de-France;80;4;20;199;Cléry-sur-Somme;558;17;575;
32;Hauts-de-France;80;1;23;200;Cocquerel;232;2;234;
32;Hauts-de-France;80;4;05;201;Coigneux;49;1;50;
32;Hauts-de-France;80;2;07;202;Coisy;331;3;334;
32;Hauts-de-France;80;4;05;203;Colincamps;88;2;90;
32;Hauts-de-France;80;4;20;204;Combles;782;15;797;
32;Hauts-de-France;80;1;15;205;Condé-Folie;916;10;926;
32;Hauts-de-France;80;4;05;206;Contalmaison;118;0;118;
32;Hauts-de-France;80;2;13;207;Contay;366;1;367;
32;Hauts-de-France;80;2;14;208;Conteville;207;4;211;
32;Hauts-de-France;80;3;19;209;Contoire;439;3;442;
32;Hauts-de-France;80;2;03;210;Contre;159;8;167;
32;Hauts-de-France;80;2;03;211;Conty;1 722;55;1 777;
32;Hauts-de-France;80;2;13;212;Corbie;6 288;81;6 369;
32;Hauts-de-France;80;3;03;213;Cottenchy;579;174;753;
32;Hauts-de-France;80;3;03;214;Coullemelle;339;4;343;
32;Hauts-de-France;80;1;23;215;Coulonvillers;236;10;246;
32;Hauts-de-France;80;4;05;216;Courcelette;153;1;154;
32;Hauts-de-France;80;4;05;217;Courcelles-au-Bois;82;0;82;
32;Hauts-de-France;80;2;21;218;Courcelles-sous-Moyencourt;133;3;136;
32;Hauts-de-France;80;2;03;219;Courcelles-sous-Thoix;67;0;67;
32;Hauts-de-France;80;3;22;220;Courtemanche;101;2;103;
32;Hauts-de-France;80;1;23;221;Cramont;304;5;309;
32;Hauts-de-France;80;1;23;222;Crécy-en-Ponthieu;1 469;28;1 497;
32;Hauts-de-France;80;3;22;223;Crémery;113;1;114;
32;Hauts-de-France;80;3;22;224;Cressy-Omencourt;122;1;123;
32;Hauts-de-France;80;2;04;225;Creuse;188;4;192;
32;Hauts-de-France;80;4;18;226;Croix-Moligneaux;288;5;293;
32;Hauts-de-France;80;2;21;227;Croixrault;428;10;438;
32;Hauts-de-France;80;1;23;228;Le Crotoy;2 044;36;2 080;
32;Hauts-de-France;80;2;04;229;Crouy-Saint-Pierre;338;2;340;
32;Hauts-de-France;80;4;18;230;Curchy;296;9;305;
32;Hauts-de-France;80;4;05;231;Curlu;159;2;161;
32;Hauts-de-France;80;3;22;232;Damery;239;5;244;
32;Hauts-de-France;80;3;22;233;Dancourt-Popincourt;152;1;153;
32;Hauts-de-France;80;2;08;234;Daours;814;16;830;
32;Hauts-de-France;80;1;17;235;Dargnies;1 270;18;1 288;
32;Hauts-de-France;80;3;22;236;Davenescourt;562;4;566;
32;Hauts-de-France;80;3;19;237;Démuin;477;11;488;
32;Hauts-de-France;80;4;05;238;Dernancourt;534;13;547;
32;Hauts-de-France;80;4;20;239;Devise;50;3;53;
32;Hauts-de-France;80;4;20;240;Doingt;1 431;72;1 503;
32;Hauts-de-France;80;2;15;241;Domart-en-Ponthieu;1 114;12;1 126;
32;Hauts-de-France;80;3;19;242;Domart-sur-la-Luce;428;9;437;
32;Hauts-de-France;80;2;14;243;Domesmont;49;0;49;
32;Hauts-de-France;80;1;23;244;Dominois;180;6;186;
32;Hauts-de-France;80;2;14;245;Domléger-Longvillers;294;3;297;
32;Hauts-de-France;80;3;03;246;Dommartin;349;3;352;
32;Hauts-de-France;80;4;18;247;Dompierre-Becquincourt;703;14;717;
32;Hauts-de-France;80;1;23;248;Dompierre-sur-Authie;406;9;415;
32;Hauts-de-France;80;1;23;249;Domqueur;309;7;316;
32;Hauts-de-France;80;1;01;250;Domvast;349;2;351;
32;Hauts-de-France;80;1;17;251;Doudelainville;333;1;334;
32;Hauts-de-France;80;4;18;252;Douilly;236;5;241;
32;Hauts-de-France;80;2;14;253;Doullens;6 279;362;6 641;
32;Hauts-de-France;80;2;04;256;Dreuil-lès-Amiens;1 620;11;1 631;
32;Hauts-de-France;80;4;20;258;Driencourt;95;3;98;
32;Hauts-de-France;80;2;21;259;Dromesnil;99;2;101;
32;Hauts-de-France;80;1;01;260;Drucat;917;23;940;
32;Hauts-de-France;80;2;11;261;Dury;1 366;61;1 427;
32;Hauts-de-France;80;1;02;262;Eaucourt-sur-Somme;422;7;429;
32;Hauts-de-France;80;3;22;263;L' Échelle-Saint-Aurin;54;0;54;
32;Hauts-de-France;80;4;05;264;Éclusier-Vaux;81;39;120;
32;Hauts-de-France;80;1;17;265;Embreville;562;7;569;
32;Hauts-de-France;80;4;05;266;Englebelmer;302;1;303;
32;Hauts-de-France;80;4;18;267;Ennemain;257;2;259;
32;Hauts-de-France;80;1;02;268;Épagne-Épagnette;555;15;570;
32;Hauts-de-France;80;2;21;269;Épaumesnil;132;0;132;
32;Hauts-de-France;80;2;14;270;Épécamps;5;0;5;
32;Hauts-de-France;80;4;20;271;Épehy;1 176;20;1 196;
32;Hauts-de-France;80;4;18;272;Épénancourt;123;1;124;
32;Hauts-de-France;80;2;21;273;Éplessier;370;12;382;
32;Hauts-de-France;80;4;18;274;Eppeville;1 825;46;1 871;
32;Hauts-de-France;80;4;20;275;Équancourt;297;3;300;
32;Hauts-de-France;80;2;21;276;Équennes-Éramecourt;299;7;306;
32;Hauts-de-France;80;3;22;278;Erches;186;3;189;
32;Hauts-de-France;80;3;22;279;Ercheu;796;12;808;
32;Hauts-de-France;80;1;02;280;Ercourt;121;2;123;
32;Hauts-de-France;80;1;23;281;Ergnies;180;5;185;
32;Hauts-de-France;80;1;17;282;Érondelle;502;7;509;
32;Hauts-de-France;80;3;03;283;Esclainvillers;168;1;169;
32;Hauts-de-France;80;4;18;284;Esmery-Hallon;776;14;790;
32;Hauts-de-France;80;2;03;285;Essertaux;264;4;268;
32;Hauts-de-France;80;1;02;287;Estrébœuf;244;6;250;
32;Hauts-de-France;80;4;18;288;Estrées-Deniécourt;325;11;336;
32;Hauts-de-France;80;1;23;290;Estrées-lès-Crécy;390;6;396;
32;Hauts-de-France;80;4;20;557;Estrées-Mons;601;5;606;
32;Hauts-de-France;80;2;03;291;Estrées-sur-Noye;274;3;277;
32;Hauts-de-France;80;3;22;292;Étalon;136;1;137;
32;Hauts-de-France;80;3;22;293;Ételfay;380;6;386;
32;Hauts-de-France;80;4;20;294;Éterpigny;173;5;178;
32;Hauts-de-France;80;4;05;295;Étinehem-Méricourt;587;7;594;
32;Hauts-de-France;80;2;15;296;L' Étoile;1 223;11;1 234;
32;Hauts-de-France;80;2;21;297;Étréjust;46;1;47;
32;Hauts-de-France;80;4;20;298;Étricourt-Manancourt;527;8;535;
32;Hauts-de-France;80;3;03;299;La Faloise;223;1;224;
32;Hauts-de-France;80;4;18;300;Falvy;148;14;162;
32;Hauts-de-France;80;2;21;301;Famechon;260;3;263;
32;Hauts-de-France;80;3;22;302;Faverolles;157;7;164;
32;Hauts-de-France;80;1;23;303;Favières;462;8;470;
32;Hauts-de-France;80;4;18;304;Fay;105;2;107;
32;Hauts-de-France;80;2;04;305;Ferrières;474;4;478;
32;Hauts-de-France;80;3;22;306;Fescamps;141;5;146;
32;Hauts-de-France;80;4;20;307;Feuillères;146;1;147;
32;Hauts-de-France;80;1;17;308;Feuquières-en-Vimeu;2 580;43;2 623;
32;Hauts-de-France;80;2;14;566;Fieffes-Montrelet;320;5;325;
32;Hauts-de-France;80;2;14;310;Fienvillers;679;13;692;
32;Hauts-de-France;80;3;22;311;Fignières;153;2;155;
32;Hauts-de-France;80;4;20;312;Fins;279;2;281;
32;Hauts-de-France;80;4;20;313;Flaucourt;291;8;299;
32;Hauts-de-France;80;4;20;314;Flers;189;3;192;
32;Hauts-de-France;80;3;03;315;Flers-sur-Noye;512;10;522;
32;Hauts-de-France;80;2;15;316;Flesselles;2 083;26;2 109;
32;Hauts-de-France;80;2;03;317;Fleury;228;3;231;
32;Hauts-de-France;80;2;15;318;Flixecourt;3 142;102;3 244;
32;Hauts-de-France;80;2;04;319;Fluy;321;0;321;
32;Hauts-de-France;80;4;19;320;Folies;142;1;143;
32;Hauts-de-France;80;3;03;321;Folleville;147;2;149;
32;Hauts-de-France;80;3;22;322;Fonches-Fonchette;163;0;163;
32;Hauts-de-France;80;2;21;324;Fontaine-le-Sec;154;4;158;
32;Hauts-de-France;80;4;18;325;Fontaine-lès-Cappy;52;0;52;
32;Hauts-de-France;80;3;22;326;Fontaine-sous-Montdidier;108;2;110;
32;Hauts-de-France;80;1;23;327;Fontaine-sur-Maye;163;5;168;
32;Hauts-de-France;80;1;17;328;Fontaine-sur-Somme;514;5;519;
32;Hauts-de-France;80;4;05;329;Forceville;174;0;174;
32;Hauts-de-France;80;2;21;330;Forceville-en-Vimeu;240;6;246;
32;Hauts-de-France;80;1;01;331;Forest-l'Abbaye;296;12;308;
32;Hauts-de-France;80;1;01;332;Forest-Montiers;400;2;402;
32;Hauts-de-France;80;1;23;333;Fort-Mahon-Plage;1 219;14;1 233;
32;Hauts-de-France;80;2;03;334;Fossemanant;95;5;100;
32;Hauts-de-France;80;4;18;335;Foucaucourt-en-Santerre;280;3;283;
32;Hauts-de-France;80;2;21;336;Foucaucourt-Hors-Nesle;77;1;78;
32;Hauts-de-France;80;3;03;337;Fouencamps;214;3;217;
32;Hauts-de-France;80;2;13;338;Fouilloy;1 847;18;1 865;
32;Hauts-de-France;80;4;19;339;Fouquescourt;164;4;168;
32;Hauts-de-France;80;2;21;340;Fourcigny;189;2;191;
32;Hauts-de-France;80;2;04;341;Fourdrinoy;425;6;431;
32;Hauts-de-France;80;4;18;342;Framerville-Rainecourt;462;3;465;
32;Hauts-de-France;80;2;21;343;Framicourt;183;2;185;
32;Hauts-de-France;80;1;23;344;Francières;200;7;207;
32;Hauts-de-France;80;1;02;345;Franleu;543;9;552;
32;Hauts-de-France;80;2;15;346;Franqueville;182;0;182;
32;Hauts-de-France;80;4;19;347;Fransart;149;5;154;
32;Hauts-de-France;80;2;15;348;Fransu;171;0;171;
32;Hauts-de-France;80;3;03;349;Fransures;134;1;135;
32;Hauts-de-France;80;2;13;350;Franvillers;519;8;527;
32;Hauts-de-France;80;2;13;351;Fréchencourt;267;1;268;
32;Hauts-de-France;80;2;03;352;Frémontiers;153;2;155;
32;Hauts-de-France;80;4;18;353;Fresnes-Mazancourt;136;0;136;
32;Hauts-de-France;80;2;21;354;Fresnes-Tilloloy;202;4;206;
32;Hauts-de-France;80;2;21;355;Fresneville;105;2;107;
32;Hauts-de-France;80;2;21;356;Fresnoy-Andainville;87;5;92;
32;Hauts-de-France;80;2;04;357;Fresnoy-au-Val;244;3;247;
32;Hauts-de-France;80;3;19;358;Fresnoy-en-Chaussée;153;0;153;
32;Hauts-de-France;80;3;22;359;Fresnoy-lès-Roye;294;9;303;
32;Hauts-de-France;80;1;16;360;Fressenneville;2 219;42;2 261;
32;Hauts-de-France;80;2;21;361;Frettecuisse;74;0;74;
32;Hauts-de-France;80;1;17;362;Frettemeule;320;5;325;
32;Hauts-de-France;80;1;16;364;Friaucourt;772;13;785;
32;Hauts-de-France;80;2;21;365;Fricamps;173;0;173;
32;Hauts-de-France;80;4;05;366;Fricourt;495;12;507;
32;Hauts-de-France;80;4;05;367;Frise;186;6;192;
32;Hauts-de-France;80;1;16;368;Friville-Escarbotin;4 638;114;4 752;
32;Hauts-de-France;80;2;14;369;Frohen-sur-Authie;231;3;234;
32;Hauts-de-France;80;1;23;371;Froyelles;110;3;113;
32;Hauts-de-France;80;1;17;372;Frucourt;132;6;138;
32;Hauts-de-France;80;1;17;373;Gamaches;2 596;98;2 694;
32;Hauts-de-France;80;1;01;374;Gapennes;276;4;280;
32;Hauts-de-France;80;2;21;375;Gauville;349;9;358;
32;Hauts-de-France;80;2;09;376;Gentelles;629;4;633;
32;Hauts-de-France;80;2;14;377;Gézaincourt;419;6;425;
32;Hauts-de-France;80;4;20;378;Ginchy;62;0;62;
32;Hauts-de-France;80;2;09;379;Glisy;714;7;721;
32;Hauts-de-France;80;1;23;380;Gorenflos;250;6;256;
32;Hauts-de-France;80;2;14;381;Gorges;42;0;42;
32;Hauts-de-France;80;3;22;383;Goyencourt;95;0;95;
32;Hauts-de-France;80;1;01;385;Grand-Laviers;420;27;447;
32;Hauts-de-France;80;4;05;384;Grandcourt;178;3;181;
32;Hauts-de-France;80;3;22;386;Gratibus;183;7;190;
32;Hauts-de-France;80;2;03;387;Grattepanche;313;1;314;
32;Hauts-de-France;80;1;02;388;Grébault-Mesnil;223;2;225;
32;Hauts-de-France;80;4;18;389;Grécourt;21;0;21;
32;Hauts-de-France;80;3;03;390;Grivesnes;398;6;404;
32;Hauts-de-France;80;3;22;391;Grivillers;83;0;83;
32;Hauts-de-France;80;2;14;392;Grouches-Luchuel;595;14;609;
32;Hauts-de-France;80;3;22;393;Gruny;325;1;326;
32;Hauts-de-France;80;3;22;395;Guerbigny;300;12;312;
32;Hauts-de-France;80;1;23;396;Gueschart;317;4;321;
32;Hauts-de-France;80;4;20;397;Gueudecourt;94;4;98;
32;Hauts-de-France;80;2;04;399;Guignemicourt;331;5;336;
32;Hauts-de-France;80;4;19;400;Guillaucourt;426;8;434;
32;Hauts-de-France;80;4;20;401;Guillemont;140;2;142;
32;Hauts-de-France;80;2;21;402;Guizancourt;122;1;123;
32;Hauts-de-France;80;4;20;404;Guyencourt-Saulcourt;143;3;146;
32;Hauts-de-France;80;3;03;403;Guyencourt-sur-Noye;173;3;176;
32;Hauts-de-France;80;3;19;405;Hailles;418;2;420;
32;Hauts-de-France;80;1;17;406;Hallencourt;1 343;21;1 364;
32;Hauts-de-France;80;3;03;407;Hallivillers;153;3;156;
32;Hauts-de-France;80;2;15;408;Halloy-lès-Pernois;347;3;350;
32;Hauts-de-France;80;4;19;409;Hallu;190;3;193;
32;Hauts-de-France;80;4;18;410;Ham;4 640;170;4 810;
32;Hauts-de-France;80;2;13;411;Le Hamel;504;6;510;
32;Hauts-de-France;80;2;13;412;Hamelet;626;6;632;
32;Hauts-de-France;80;4;20;413;Hancourt;95;1;96;
32;Hauts-de-France;80;3;19;414;Hangard;123;2;125;
32;Hauts-de-France;80;3;19;415;Hangest-en-Santerre;1 018;13;1 031;
32;Hauts-de-France;80;2;04;416;Hangest-sur-Somme;758;4;762;
32;Hauts-de-France;80;4;19;417;Harbonnières;1 645;11;1 656;
32;Hauts-de-France;80;4;20;418;Hardecourt-aux-Bois;84;1;85;
32;Hauts-de-France;80;3;22;419;Hargicourt;396;2;398;
32;Hauts-de-France;80;4;05;420;Harponville;186;1;187;
32;Hauts-de-France;80;3;22;421;Hattencourt;289;4;293;
32;Hauts-de-France;80;1;01;422;Hautvillers-Ouville;584;11;595;
32;Hauts-de-France;80;2;15;423;Havernas;400;9;409;
32;Hauts-de-France;80;2;11;424;Hébécourt;540;18;558;
32;Hauts-de-France;80;4;05;425;Hédauville;125;1;126;
32;Hauts-de-France;80;2;13;426;Heilly;418;10;428;
32;Hauts-de-France;80;2;14;427;Hem-Hardinval;357;4;361;
32;Hauts-de-France;80;4;20;428;Hem-Monacu;125;2;127;
32;Hauts-de-France;80;2;13;429;Hénencourt;195;2;197;
32;Hauts-de-France;80;4;20;430;Herbécourt;218;4;222;
32;Hauts-de-France;80;4;05;431;Hérissart;610;9;619;
32;Hauts-de-France;80;4;18;432;Herleville;187;1;188;
32;Hauts-de-France;80;3;22;433;Herly;46;0;46;
32;Hauts-de-France;80;4;20;434;Hervilly;181;4;185;
32;Hauts-de-France;80;4;20;435;Hesbécourt;56;0;56;
32;Hauts-de-France;80;2;21;436;Hescamps;520;6;526;
32;Hauts-de-France;80;2;21;437;Heucourt-Croquoison;122;4;126;
32;Hauts-de-France;80;4;20;438;Heudicourt;519;11;530;
32;Hauts-de-France;80;2;14;439;Heuzecourt;171;0;171;
32;Hauts-de-France;80;2;14;440;Hiermont;151;2;153;
32;Hauts-de-France;80;4;18;442;Hombleux;1 152;12;1 164;
32;Hauts-de-France;80;2;21;443;Hornoy-le-Bourg;1 671;29;1 700;
32;Hauts-de-France;80;1;02;444;Huchenneville;669;13;682;
32;Hauts-de-France;80;2;14;445;Humbercourt;269;1;270;
32;Hauts-de-France;80;1;17;446;Huppy;805;26;831;
32;Hauts-de-France;80;4;18;621;Hypercourt;728;17;745;
32;Hauts-de-France;80;3;19;449;Ignaucourt;78;1;79;
32;Hauts-de-France;80;2;21;450;Inval-Boiron;114;0;114;
32;Hauts-de-France;80;4;05;451;Irles;107;0;107;
32;Hauts-de-France;80;3;03;452;Jumel;516;4;520;
32;Hauts-de-France;80;3;22;453;Laboissière-en-Santerre;156;0;156;
32;Hauts-de-France;80;2;21;455;Lachapelle;81;2;83;
32;Hauts-de-France;80;2;21;456;Lafresguimont-Saint-Martin;545;6;551;
32;Hauts-de-France;80;2;13;458;Lahoussoye;481;4;485;
32;Hauts-de-France;80;2;04;459;Laleu;115;6;121;
32;Hauts-de-France;80;2;21;460;Lamaronde;63;0;63;
32;Hauts-de-France;80;2;08;461;Lamotte-Brebière;227;4;231;
32;Hauts-de-France;80;1;01;462;Lamotte-Buleux;348;11;359;
32;Hauts-de-France;80;2;13;463;Lamotte-Warfusée;704;10;714;
32;Hauts-de-France;80;1;16;464;Lanchères;909;15;924;
32;Hauts-de-France;80;2;15;466;Lanches-Saint-Hilaire;129;0;129;
32;Hauts-de-France;80;4;18;465;Languevoisin-Quiquery;191;5;196;
32;Hauts-de-France;80;3;22;467;Laucourt;198;1;199;
32;Hauts-de-France;80;4;05;468;Laviéville;172;3;175;
32;Hauts-de-France;80;3;03;469;Lawarde-Mauger-l'Hortoy;178;0;178;
32;Hauts-de-France;80;4;05;470;Léalvillers;167;2;169;
32;Hauts-de-France;80;4;20;472;Lesbœufs;174;5;179;
32;Hauts-de-France;80;3;22;473;Liancourt-Fosse;294;4;298;
32;Hauts-de-France;80;4;18;474;Licourt;397;3;400;
32;Hauts-de-France;80;4;20;475;Liéramont;233;5;238;
32;Hauts-de-France;80;1;17;476;Liercourt;356;7;363;
32;Hauts-de-France;80;1;23;477;Ligescourt;222;5;227;
32;Hauts-de-France;80;3;22;478;Lignières;132;0;132;
32;Hauts-de-France;80;2;21;479;Lignières-Châtelain;380;2;382;
32;Hauts-de-France;80;2;21;480;Lignières-en-Vimeu;110;3;113;
32;Hauts-de-France;80;4;18;481;Lihons;437;5;442;
32;Hauts-de-France;80;1;17;482;Limeux;143;2;145;
32;Hauts-de-France;80;2;21;484;Liomer;402;12;414;
32;Hauts-de-France;80;1;23;486;Long;624;9;633;
32;Hauts-de-France;80;4;20;487;Longavesnes;89;2;91;
32;Hauts-de-France;80;1;17;488;Longpré-les-Corps-Saints;1 656;36;1 692;
32;Hauts-de-France;80;2;09;489;Longueau;5 550;58;5 608;
32;Hauts-de-France;80;4;20;490;Longueval;276;9;285;
32;Hauts-de-France;80;2;14;491;Longuevillette;76;1;77;
32;Hauts-de-France;80;4;05;493;Louvencourt;278;5;283;
32;Hauts-de-France;80;3;03;494;Louvrechy;199;1;200;
32;Hauts-de-France;80;2;14;495;Lucheux;538;10;548;
32;Hauts-de-France;80;2;03;485;Lœuilly;843;12;855;
32;Hauts-de-France;80;1;23;496;Machiel;165;1;166;
32;Hauts-de-France;80;1;23;497;Machy;131;5;136;
32;Hauts-de-France;80;4;05;498;Mailly-Maillet;619;5;624;
32;Hauts-de-France;80;3;03;499;Mailly-Raineval;298;2;300;
32;Hauts-de-France;80;1;17;500;Maisnières;513;8;521;
32;Hauts-de-France;80;1;23;501;Maison-Ponthieu;266;3;269;
32;Hauts-de-France;80;1;23;502;Maison-Roland;108;3;111;
32;Hauts-de-France;80;2;14;503;Maizicourt;194;1;195;
32;Hauts-de-France;80;3;22;504;Malpart;81;0;81;
32;Hauts-de-France;80;4;05;505;Mametz;183;8;191;
32;Hauts-de-France;80;2;13;507;Marcelcave;1 190;20;1 210;
32;Hauts-de-France;80;3;22;508;Marché-Allouarde;56;0;56;
32;Hauts-de-France;80;4;18;509;Marchélepot;472;8;480;
32;Hauts-de-France;80;3;22;511;Marestmontiers;113;1;114;
32;Hauts-de-France;80;1;02;512;Mareuil-Caubert;820;134;954;
32;Hauts-de-France;80;4;05;513;Maricourt;177;2;179;
32;Hauts-de-France;80;4;05;514;Marieux;118;1;119;
32;Hauts-de-France;80;2;21;515;Marlers;139;0;139;
32;Hauts-de-France;80;4;20;516;Marquaix;207;1;208;
32;Hauts-de-France;80;3;22;517;Marquivillers;185;3;188;
